Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.02   43356/43356       camlCode_selection_context__fun_1014 [430]
[500]    0.0    0.00    0.02   43356         camlTuple_context_manager__build_tuple_exit_context_240 [500]
                0.02    0.00   43356/87233       camlArray__blit_119 [395]
                0.00    0.00   43356/4582302     camlStack__pop_70 [297]
-----------------------------------------------
                0.00    0.02   43356/43356       camlCode_user_defined_fn__fun_374 <cycle 1> [184]
[501]    0.0    0.00    0.02   43356         camlVariable_context_manager__build_variable_exit_context_242 [501]
                0.02    0.00   43356/87233       camlArray__blit_119 [395]
                0.00    0.00   43356/4582302     camlStack__pop_70 [297]
-----------------------------------------------
                                  38             camlGalax_load__next_event_discard_204 <cycle 1> [502]
                              333128             camlGalax_load__load_xml_node_content_from_stream_249 <cycle 1> [306]
[502]    0.0    0.02    0.00  333128+38      camlGalax_load__next_event_discard_204 <cycle 1> [502]
                0.00    0.00      36/256574      caml_call_gc [6]
                0.00    0.00  134066/184684      caml_string_notequal [1063]
                              333166             camlCursor__cursor_next_133 <cycle 1> [108]
                              134028             camlGalax_load__code_begin <cycle 1> [633]
                                  38             camlGalax_load__next_event_discard_204 <cycle 1> [502]
-----------------------------------------------
                0.00    0.02 1394073/1394073     camlCursor_descendant__cursor_descendant_146 <cycle 1> [317]
[503]    0.0    0.00    0.02 1394073         camlCursor_context__code_begin [503]
                0.00    0.02     537/256574      caml_call_gc [6]
-----------------------------------------------
                0.00    0.00   65026/375933      camlStreaming_conv__next_buffered_event_244 [605]
                0.02    0.00  310907/375933      camlPxp_ev_parser__return_result_521 [558]
[504]    0.0    0.02    0.00  375933         camlQueue__take_88 [504]
                0.00    0.00  308287/398913988     caml_modify [38]
-----------------------------------------------
                0.00    0.00       1/217973      camlGalax__poly_serialize_804 <cycle 1> [1691]
                0.00    0.00   41578/217973      camlSerialization__bserialize_datamodel_576 <cycle 1> [263]
                0.01    0.01  176394/217973      camlFormat__cont_a_642 <cycle 1> [87]
[505]    0.0    0.01    0.01  217973         camlPrintf__fun_516 [505]
                0.01    0.00  217973/66677054     caml_make_vect [36]
                0.00    0.00  435946/398913988     caml_modify [38]
                0.00    0.00  217973/407980089     caml_c_call [52]
-----------------------------------------------
                0.00    0.00       1/132610      camlSerialization__new_newline_517 [2051]
                0.00    0.00       2/132610      camlSerialization__fserialize_open_tag_top_396 [1834]
                0.00    0.00      39/132610      camlSerialization__fserialize_empty_element_top_438 [1564]
                0.00    0.00      78/132610      camlSerialization__fserialize_text_empty_tag_top_411 [1499]
                0.00    0.00    2652/132610      camlSerialization__fserialize_one_attribute_326 [1092]
                0.00    0.00   21640/132610      camlSerialization__fserialize_end_element_453 [784]
                0.00    0.00   21640/132610      camlSerialization__fserialize_start_element_top_480 [756]
                0.00    0.01   43278/132610      camlSerialization__fserialize_text_open_tag_top_401 <cycle 1> [495]
                0.00    0.01   43280/132610      camlSerialization__fserialize_close_tag_449 [448]
[506]    0.0    0.00    0.02  132610         camlEncoding__write_markup_string_209 [506]
                0.00    0.00  132610/2182454     camlBuffer__add_substring_103 [246]
                0.00    0.00  132610/457470      camlBuffer__create_66 [510]
                0.00    0.00  132610/623470      caml_apply4 [496]
                0.00    0.00  132610/475393      camlString__sub_73 [604]
                0.00    0.00      11/256574      caml_call_gc [6]
-----------------------------------------------
                0.00    0.00   21692/145552      camlWhitespace__get_whitespace_gen_57 [442]
                0.00    0.02  123860/145552      camlWhitespace__get_non_whitespace_gen_58 [487]
[507]    0.0    0.00    0.02  145552         camlStream__next_184 [507]
                0.02    0.00  145552/145552      camlStream__peek_155 [514]
                0.00    0.00  123860/123860      camlStream__junk_166 [1097]
-----------------------------------------------
                0.01    0.01   43356/43356       camlCode_user_defined_fn__fun_374 <cycle 1> [184]
[508]    0.0    0.01    0.01   43356         camlCode_selection_context__fun_1010 [508]
                0.00    0.01   43356/43356       camlVariable_context_manager__build_variable_enter_context_240 [648]
                0.00    0.00   43356/7394199     caml_curry2_1 [182]
-----------------------------------------------
                                                 <spontaneous>
[509]    0.0    0.00    0.02                 camlNetstream__entry [509]
                0.00    0.02       2/107         camlCamlinternalOO__make_class_335 [81]
                0.00    0.00       3/691         caml_allocN [89]
                0.00    0.00       1/66677054     caml_make_vect [36]
                0.00    0.00       1/2725        caml_alloc_dummy [1433]
                0.00    0.00       1/2725        caml_update_dummy [1502]
                0.00    0.00       2/407980089     caml_c_call [52]
-----------------------------------------------
                0.00    0.00       1/457470      camlFormat__entry [867]
                0.00    0.00       1/457470      camlScanf__from_input_channel_174 [2157]
                0.00    0.00       1/457470      camlArg__parse_argv_143 [1913]
                0.00    0.00       9/457470      camlStr__create_356 [1916]
                0.00    0.00   21630/457470      camlEncoding__write_data_string_204 [859]
                0.00    0.00   21692/457470      camlWhitespace__get_whitespace_gen_57 [442]
                0.00    0.00   21692/457470      camlWhitespace__remove_whitespace_89 [436]
                0.00    0.00   41578/457470      camlSerialization__bserialize_datamodel_576 <cycle 1> [263]
                0.00    0.00   41582/457470      camlFormat__ksprintf_788 [940]
                0.00    0.00   51940/457470      camlGmisc__bprintf_stub_310 <cycle 1> [196]
                0.00    0.00  124734/457470      camlPrintf__extract_format_96 [425]
                0.00    0.00  132610/457470      camlEncoding__write_markup_string_209 [506]
[510]    0.0    0.01    0.01  457470         camlBuffer__create_66 [510]
                0.00    0.01  457470/183239255     caml_create_string [27]
                0.00    0.00  457470/407980089     caml_c_call [52]
                0.00    0.00      27/256574      caml_call_gc [6]
-----------------------------------------------
                0.00    0.00    1768/64141       camlArray__map_131 <cycle 1> [24]
                0.00    0.00   20794/64141       camlCs_util_coercion__fun_557 <cycle 1> [301]
                0.01    0.00   41579/64141       camlSerialization__fserialize_datamodel_567 <cycle 1> [576]
[511]    0.0    0.02    0.01   64141         camlPhysical_export__typed_xml_stream_of_datamodel_231 [511]
                0.01    0.00   64141/64141       camlPhysical_export_context__code_begin [811]
